time,from,to,value
699.00,c2.out_1,c3.in_0,0
700.00,c2.out_1,c3.in_0,0
700.00,c1.out_0,c2.in_0,0
700.00,c1.out_0,c2.in_0,0
700.00,c2.out_1,c3.in_0,0
701.00,c2.out_1,c3.in_0,0
701.00,c1.out_0,c2.in_0,0
701.00,c1.out_0,c2.in_0,0
701.00,c2.out_1,c3.in_0,0
702.00,c2.out_1,c3.in_0,0
702.00,c1.out_0,c2.in_0,0
702.00,c1.out_0,c2.in_0,0
702.00,c2.out_1,c3.in_0,0
703.00,c2.out_1,c3.in_0,1
703.00,c1.out_0,c2.in_0,1
703.00,c1.out_0,c2.in_0,1
703.00,c2.out_1,c3.in_0,1
704.00,c2.out_1,c3.in_0,1
704.00,c1.out_0,c2.in_0,1
704.00,c1.out_0,c2.in_0,1
704.00,c2.out_1,c3.in_0,1
705.00,c2.out_1,c3.in_0,1
705.00,c1.out_0,c2.in_0,1
705.00,c1.out_0,c2.in_0,1
705.00,c2.out_1,c3.in_0,1
706.00,c2.out_1,c3.in_0,1
706.00,c1.out_0,c2.in_0,1
706.00,c1.out_0,c2.in_0,1
706.00,c2.out_1,c3.in_0,1
707.00,c2.out_1,c3.in_0,1
707.00,c1.out_0,c2.in_0,1
707.00,c1.out_0,c2.in_0,1
707.00,c2.out_1,c3.in_0,1
708.00,c2.out_1,c3.in_0,0
708.00,c1.out_0,c2.in_0,0
708.00,c1.out_0,c2.in_0,0
708.00,c2.out_1,c3.in_0,0
709.00,c2.out_1,c3.in_0,0
709.00,c1.out_0,c2.in_0,0
709.00,c1.out_0,c2.in_0,0
709.00,c2.out_1,c3.in_0,0
710.00,c2.out_1,c3.in_0,0
710.00,c1.out_0,c2.in_0,0
710.00,c1.out_0,c2.in_0,0
710.00,c2.out_1,c3.in_0,0
711.00,c2.out_1,c3.in_0,1
711.00,c1.out_0,c2.in_0,1
711.00,c1.out_0,c2.in_0,1
711.00,c2.out_1,c3.in_0,1
712.00,c2.out_1,c3.in_0,1
712.00,c1.out_0,c2.in_0,1
712.00,c1.out_0,c2.in_0,1
712.00,c2.out_1,c3.in_0,1
713.00,c2.out_1,c3.in_0,0
713.00,c1.out_0,c2.in_0,0
713.00,c1.out_0,c2.in_0,0
713.00,c2.out_1,c3.in_0,0
714.00,c2.out_1,c3.in_0,1
714.00,c1.out_0,c2.in_0,1
714.00,c1.out_0,c2.in_0,1
714.00,c2.out_1,c3.in_0,1
715.00,c2.out_1,c3.in_0,0
715.00,c1.out_0,c2.in_0,0
715.00,c1.out_0,c2.in_0,0
715.00,c2.out_1,c3.in_0,0
716.00,c2.out_1,c3.in_0,0
716.00,c1.out_0,c2.in_0,0
716.00,c1.out_0,c2.in_0,0
716.00,c2.out_1,c3.in_0,0
717.00,c2.out_1,c3.in_0,0
717.00,c1.out_0,c2.in_0,0
717.00,c1.out_0,c2.in_0,0
717.00,c2.out_1,c3.in_0,0
718.00,c2.out_1,c3.in_0,0
718.00,c1.out_0,c2.in_0,0
718.00,c1.out_0,c2.in_0,0
718.00,c2.out_1,c3.in_0,0
719.00,c2.out_1,c3.in_0,0
719.00,c1.out_0,c2.in_0,0
719.00,c1.out_0,c2.in_0,0
719.00,c2.out_1,c3.in_0,0
720.00,c2.out_1,c3.in_0,0
720.00,c1.out_0,c2.in_0,0
720.00,c1.out_0,c2.in_0,0
720.00,c2.out_1,c3.in_0,0
721.00,c2.out_1,c3.in_0,0
721.00,c1.out_0,c2.in_0,0
721.00,c1.out_0,c2.in_0,0
721.00,c2.out_1,c3.in_0,0
722.00,c2.out_1,c3.in_0,0
722.00,c1.out_0,c2.in_0,0
722.00,c1.out_0,c2.in_0,0
722.00,c2.out_1,c3.in_0,0
723.00,c2.out_1,c3.in_0,1
723.00,c1.out_0,c2.in_0,1
723.00,c1.out_0,c2.in_0,1
723.00,c2.out_1,c3.in_0,1
724.00,c2.out_1,c3.in_0,1
724.00,c1.out_0,c2.in_0,1
724.00,c1.out_0,c2.in_0,1
724.00,c2.out_1,c3.in_0,1
725.00,c2.out_1,c3.in_0,1
725.00,c1.out_0,c2.in_0,1
725.00,c1.out_0,c2.in_0,1
725.00,c2.out_1,c3.in_0,1
726.00,c2.out_1,c3.in_0,0
726.00,c1.out_0,c2.in_0,0
726.00,c1.out_0,c2.in_0,0
726.00,c2.out_1,c3.in_0,0
727.00,c2.out_1,c3.in_0,1
727.00,c1.out_0,c2.in_0,1
727.00,c1.out_0,c2.in_0,1
727.00,c2.out_1,c3.in_0,1
728.00,c2.out_1,c3.in_0,0
728.00,c1.out_0,c2.in_0,0
728.00,c1.out_0,c2.in_0,0
728.00,c2.out_1,c3.in_0,0
729.00,c2.out_1,c3.in_0,1
729.00,c1.out_0,c2.in_0,1
729.00,c1.out_0,c2.in_0,1
729.00,c2.out_1,c3.in_0,1
730.00,c2.out_1,c3.in_0,0
730.00,c1.out_0,c2.in_0,0
730.00,c1.out_0,c2.in_0,0
730.00,c2.out_1,c3.in_0,0
731.00,c2.out_1,c3.in_0,0
731.00,c1.out_0,c2.in_0,0
731.00,c1.out_0,c2.in_0,0
731.00,c2.out_1,c3.in_0,0
732.00,c2.out_1,c3.in_0,1
732.00,c1.out_0,c2.in_0,1
732.00,c1.out_0,c2.in_0,1
732.00,c2.out_1,c3.in_0,1
733.00,c2.out_1,c3.in_0,0
733.00,c1.out_0,c2.in_0,0
733.00,c1.out_0,c2.in_0,0
733.00,c2.out_1,c3.in_0,0
734.00,c2.out_1,c3.in_0,1
734.00,c1.out_0,c2.in_0,1
734.00,c1.out_0,c2.in_0,1
734.00,c2.out_1,c3.in_0,1
735.00,c2.out_1,c3.in_0,1
735.00,c1.out_0,c2.in_0,1
735.00,c1.out_0,c2.in_0,1
735.00,c2.out_1,c3.in_0,1
736.00,c2.out_1,c3.in_0,0
736.00,c1.out_0,c2.in_0,0
736.00,c1.out_0,c2.in_0,0
736.00,c2.out_1,c3.in_0,0
737.00,c2.out_1,c3.in_0,0
737.00,c1.out_0,c2.in_0,0
737.00,c1.out_0,c2.in_0,0
737.00,c2.out_1,c3.in_0,0
738.00,c2.out_1,c3.in_0,0
738.00,c1.out_0,c2.in_0,0
738.00,c1.out_0,c2.in_0,0
738.00,c2.out_1,c3.in_0,0
739.00,c2.out_1,c3.in_0,0
739.00,c1.out_0,c2.in_0,0
739.00,c1.out_0,c2.in_0,0
739.00,c2.out_1,c3.in_0,0
740.00,c2.out_1,c3.in_0,0
740.00,c1.out_0,c2.in_0,0
740.00,c1.out_0,c2.in_0,0
740.00,c2.out_1,c3.in_0,0
741.00,c2.out_1,c3.in_0,1
741.00,c1.out_0,c2.in_0,1
741.00,c1.out_0,c2.in_0,1
741.00,c2.out_1,c3.in_0,1
742.00,c2.out_1,c3.in_0,1
742.00,c1.out_0,c2.in_0,1
742.00,c1.out_0,c2.in_0,1
742.00,c2.out_1,c3.in_0,1
743.00,c2.out_1,c3.in_0,0
743.00,c1.out_0,c2.in_0,0
743.00,c1.out_0,c2.in_0,0
743.00,c2.out_1,c3.in_0,0
744.00,c2.out_1,c3.in_0,0
744.00,c1.out_0,c2.in_0,0
744.00,c1.out_0,c2.in_0,0
744.00,c2.out_1,c3.in_0,0
745.00,c2.out_1,c3.in_0,0
745.00,c1.out_0,c2.in_0,0
745.00,c1.out_0,c2.in_0,0
745.00,c2.out_1,c3.in_0,0
746.00,c2.out_1,c3.in_0,1
746.00,c1.out_0,c2.in_0,1
746.00,c1.out_0,c2.in_0,1
746.00,c2.out_1,c3.in_0,1
747.00,c2.out_1,c3.in_0,1
747.00,c1.out_0,c2.in_0,1
747.00,c1.out_0,c2.in_0,1
747.00,c2.out_1,c3.in_0,1
748.00,c2.out_1,c3.in_0,1
748.00,c1.out_0,c2.in_0,1
748.00,c1.out_0,c2.in_0,1
748.00,c2.out_1,c3.in_0,1
749.00,c2.out_1,c3.in_0,1
749.00,c1.out_0,c2.in_0,1
749.00,c1.out_0,c2.in_0,1
749.00,c2.out_1,c3.in_0,1
750.00,c2.out_1,c3.in_0,0
750.00,c1.out_0,c2.in_0,0
750.00,c1.out_0,c2.in_0,0
750.00,c2.out_1,c3.in_0,0
751.00,c2.out_1,c3.in_0,0
751.00,c1.out_0,c2.in_0,0
751.00,c1.out_0,c2.in_0,0
751.00,c2.out_1,c3.in_0,0
752.00,c2.out_1,c3.in_0,1
752.00,c1.out_0,c2.in_0,1
752.00,c1.out_0,c2.in_0,1
752.00,c2.out_1,c3.in_0,1
753.00,c2.out_1,c3.in_0,1
753.00,c1.out_0,c2.in_0,1
753.00,c1.out_0,c2.in_0,1
753.00,c2.out_1,c3.in_0,1
754.00,c2.out_1,c3.in_0,1
754.00,c1.out_0,c2.in_0,1
754.00,c1.out_0,c2.in_0,1
754.00,c2.out_1,c3.in_0,1
755.00,c2.out_1,c3.in_0,0
755.00,c1.out_0,c2.in_0,0
755.00,c1.out_0,c2.in_0,0
755.00,c2.out_1,c3.in_0,0
756.00,c2.out_1,c3.in_0,1
756.00,c1.out_0,c2.in_0,1
756.00,c1.out_0,c2.in_0,1
756.00,c2.out_1,c3.in_0,1
757.00,c2.out_1,c3.in_0,0
757.00,c1.out_0,c2.in_0,0
757.00,c1.out_0,c2.in_0,0
757.00,c2.out_1,c3.in_0,0
758.00,c2.out_1,c3.in_0,1
758.00,c1.out_0,c2.in_0,1
758.00,c1.out_0,c2.in_0,1
758.00,c2.out_1,c3.in_0,1
759.00,c2.out_1,c3.in_0,1
759.00,c1.out_0,c2.in_0,1
759.00,c1.out_0,c2.in_0,1
759.00,c2.out_1,c3.in_0,1
760.00,c2.out_1,c3.in_0,1
760.00,c1.out_0,c2.in_0,1
760.00,c1.out_0,c2.in_0,1
760.00,c2.out_1,c3.in_0,1
761.00,c2.out_1,c3.in_0,0
761.00,c1.out_0,c2.in_0,0
761.00,c1.out_0,c2.in_0,0
761.00,c2.out_1,c3.in_0,0
762.00,c2.out_1,c3.in_0,0
762.00,c1.out_0,c2.in_0,0
762.00,c1.out_0,c2.in_0,0
762.00,c2.out_1,c3.in_0,0
763.00,c2.out_1,c3.in_0,1
763.00,c1.out_0,c2.in_0,1
763.00,c1.out_0,c2.in_0,1
763.00,c2.out_1,c3.in_0,1
764.00,c2.out_1,c3.in_0,0
764.00,c1.out_0,c2.in_0,0
764.00,c1.out_0,c2.in_0,0
764.00,c2.out_1,c3.in_0,0
765.00,c2.out_1,c3.in_0,0
765.00,c1.out_0,c2.in_0,0
765.00,c1.out_0,c2.in_0,0
765.00,c2.out_1,c3.in_0,0
766.00,c2.out_1,c3.in_0,1
766.00,c1.out_0,c2.in_0,1
766.00,c1.out_0,c2.in_0,1
766.00,c2.out_1,c3.in_0,1
767.00,c2.out_1,c3.in_0,1
767.00,c1.out_0,c2.in_0,1
767.00,c1.out_0,c2.in_0,1
767.00,c2.out_1,c3.in_0,1
768.00,c2.out_1,c3.in_0,0
768.00,c1.out_0,c2.in_0,0
768.00,c1.out_0,c2.in_0,0
768.00,c2.out_1,c3.in_0,0
769.00,c2.out_1,c3.in_0,0
769.00,c1.out_0,c2.in_0,0
769.00,c1.out_0,c2.in_0,0
769.00,c2.out_1,c3.in_0,0
770.00,c2.out_1,c3.in_0,1
770.00,c1.out_0,c2.in_0,1
770.00,c1.out_0,c2.in_0,1
770.00,c2.out_1,c3.in_0,1
771.00,c2.out_1,c3.in_0,1
771.00,c1.out_0,c2.in_0,1
771.00,c1.out_0,c2.in_0,1
771.00,c2.out_1,c3.in_0,1
772.00,c2.out_1,c3.in_0,0
772.00,c1.out_0,c2.in_0,0
772.00,c1.out_0,c2.in_0,0
772.00,c2.out_1,c3.in_0,0
773.00,c2.out_1,c3.in_0,1
773.00,c1.out_0,c2.in_0,1
773.00,c1.out_0,c2.in_0,1
773.00,c2.out_1,c3.in_0,1
774.00,c2.out_1,c3.in_0,1
774.00,c1.out_0,c2.in_0,1
774.00,c1.out_0,c2.in_0,1
774.00,c2.out_1,c3.in_0,1
775.00,c2.out_1,c3.in_0,1
775.00,c1.out_0,c2.in_0,1
775.00,c1.out_0,c2.in_0,1
775.00,c2.out_1,c3.in_0,1
776.00,c2.out_1,c3.in_0,1
776.00,c1.out_0,c2.in_0,1
776.00,c1.out_0,c2.in_0,1
776.00,c2.out_1,c3.in_0,1
777.00,c2.out_1,c3.in_0,1
777.00,c1.out_0,c2.in_0,1
777.00,c1.out_0,c2.in_0,1
777.00,c2.out_1,c3.in_0,1
778.00,c2.out_1,c3.in_0,1
778.00,c1.out_0,c2.in_0,1
778.00,c1.out_0,c2.in_0,1
778.00,c2.out_1,c3.in_0,1
779.00,c2.out_1,c3.in_0,1
779.00,c1.out_0,c2.in_0,1
779.00,c1.out_0,c2.in_0,1
779.00,c2.out_1,c3.in_0,1
780.00,c2.out_1,c3.in_0,0
780.00,c1.out_0,c2.in_0,0
780.00,c1.out_0,c2.in_0,0
780.00,c2.out_1,c3.in_0,0
781.00,c2.out_1,c3.in_0,0
781.00,c1.out_0,c2.in_0,0
781.00,c1.out_0,c2.in_0,0
781.00,c2.out_1,c3.in_0,0
782.00,c2.out_1,c3.in_0,1
782.00,c1.out_0,c2.in_0,1
782.00,c1.out_0,c2.in_0,1
782.00,c2.out_1,c3.in_0,1
783.00,c2.out_1,c3.in_0,1
783.00,c1.out_0,c2.in_0,1
783.00,c1.out_0,c2.in_0,1
783.00,c2.out_1,c3.in_0,1
784.00,c2.out_1,c3.in_0,1
784.00,c1.out_0,c2.in_0,1
784.00,c1.out_0,c2.in_0,1
784.00,c2.out_1,c3.in_0,1
785.00,c2.out_1,c3.in_0,1
785.00,c1.out_0,c2.in_0,1
785.00,c1.out_0,c2.in_0,1
785.00,c2.out_1,c3.in_0,1
786.00,c2.out_1,c3.in_0,1
786.00,c1.out_0,c2.in_0,1
786.00,c1.out_0,c2.in_0,1
786.00,c2.out_1,c3.in_0,1
787.00,c2.out_1,c3.in_0,0
787.00,c1.out_0,c2.in_0,0
787.00,c1.out_0,c2.in_0,0
787.00,c2.out_1,c3.in_0,0
788.00,c2.out_1,c3.in_0,0
788.00,c1.out_0,c2.in_0,0
788.00,c1.out_0,c2.in_0,0
788.00,c2.out_1,c3.in_0,0
789.00,c2.out_1,c3.in_0,0
789.00,c1.out_0,c2.in_0,0
789.00,c1.out_0,c2.in_0,0
789.00,c2.out_1,c3.in_0,0
790.00,c2.out_1,c3.in_0,1
790.00,c1.out_0,c2.in_0,1
790.00,c1.out_0,c2.in_0,1
790.00,c2.out_1,c3.in_0,1
791.00,c2.out_1,c3.in_0,0
791.00,c1.out_0,c2.in_0,0
791.00,c1.out_0,c2.in_0,0
791.00,c2.out_1,c3.in_0,0
792.00,c2.out_1,c3.in_0,1
792.00,c1.out_0,c2.in_0,1
792.00,c1.out_0,c2.in_0,1
792.00,c2.out_1,c3.in_0,1
793.00,c2.out_1,c3.in_0,0
793.00,c1.out_0,c2.in_0,0
793.00,c1.out_0,c2.in_0,0
793.00,c2.out_1,c3.in_0,0
794.00,c2.out_1,c3.in_0,0
794.00,c1.out_0,c2.in_0,0
794.00,c1.out_0,c2.in_0,0
794.00,c2.out_1,c3.in_0,0
795.00,c2.out_1,c3.in_0,1
795.00,c1.out_0,c2.in_0,1
795.00,c1.out_0,c2.in_0,1
795.00,c2.out_1,c3.in_0,1
796.00,c2.out_1,c3.in_0,1
796.00,c1.out_0,c2.in_0,1
796.00,c1.out_0,c2.in_0,1
796.00,c2.out_1,c3.in_0,1
797.00,c2.out_1,c3.in_0,0
797.00,c1.out_0,c2.in_0,0
797.00,c1.out_0,c2.in_0,0
797.00,c2.out_1,c3.in_0,0
798.00,c2.out_1,c3.in_0,0
798.00,c1.out_0,c2.in_0,0
798.00,c1.out_0,c2.in_0,0
798.00,c2.out_1,c3.in_0,0
799.00,c2.out_1,c3.in_0,1
799.00,c1.out_0,c2.in_0,1
799.00,c1.out_0,c2.in_0,1
799.00,c2.out_1,c3.in_0,1
800.00,c2.out_1,c3.in_0,1
800.00,c1.out_0,c2.in_0,1
800.00,c1.out_0,c2.in_0,1
800.00,c2.out_1,c3.in_0,1
801.00,c2.out_1,c3.in_0,1
801.00,c1.out_0,c2.in_0,1
801.00,c1.out_0,c2.in_0,1
801.00,c2.out_1,c3.in_0,1
802.00,c2.out_1,c3.in_0,1
802.00,c1.out_0,c2.in_0,1
802.00,c1.out_0,c2.in_0,1
802.00,c2.out_1,c3.in_0,1
803.00,c2.out_1,c3.in_0,1
803.00,c1.out_0,c2.in_0,1
803.00,c1.out_0,c2.in_0,1
803.00,c2.out_1,c3.in_0,1
804.00,c2.out_1,c3.in_0,1
804.00,c1.out_0,c2.in_0,1
804.00,c1.out_0,c2.in_0,1
804.00,c2.out_1,c3.in_0,1
805.00,c2.out_1,c3.in_0,1
805.00,c1.out_0,c2.in_0,1
805.00,c1.out_0,c2.in_0,1
805.00,c2.out_1,c3.in_0,1
806.00,c2.out_1,c3.in_0,1
806.00,c1.out_0,c2.in_0,1
806.00,c1.out_0,c2.in_0,1
806.00,c2.out_1,c3.in_0,1
807.00,c2.out_1,c3.in_0,1
807.00,c1.out_0,c2.in_0,1
807.00,c1.out_0,c2.in_0,1
807.00,c2.out_1,c3.in_0,1
808.00,c2.out_1,c3.in_0,0
808.00,c1.out_0,c2.in_0,0
808.00,c1.out_0,c2.in_0,0
808.00,c2.out_1,c3.in_0,0
809.00,c2.out_1,c3.in_0,0
809.00,c1.out_0,c2.in_0,0
809.00,c1.out_0,c2.in_0,0
809.00,c2.out_1,c3.in_0,0
810.00,c2.out_1,c3.in_0,1
810.00,c1.out_0,c2.in_0,1
810.00,c1.out_0,c2.in_0,1
810.00,c2.out_1,c3.in_0,1
811.00,c2.out_1,c3.in_0,0
811.00,c1.out_0,c2.in_0,0
811.00,c1.out_0,c2.in_0,0
811.00,c2.out_1,c3.in_0,0
812.00,c2.out_1,c3.in_0,1
812.00,c1.out_0,c2.in_0,1
812.00,c1.out_0,c2.in_0,1
812.00,c2.out_1,c3.in_0,1
813.00,c2.out_1,c3.in_0,0
813.00,c1.out_0,c2.in_0,0
813.00,c1.out_0,c2.in_0,0
813.00,c2.out_1,c3.in_0,0
814.00,c2.out_1,c3.in_0,0
814.00,c1.out_0,c2.in_0,0
814.00,c1.out_0,c2.in_0,0
814.00,c2.out_1,c3.in_0,0
815.00,c2.out_1,c3.in_0,1
815.00,c1.out_0,c2.in_0,1
815.00,c1.out_0,c2.in_0,1
815.00,c2.out_1,c3.in_0,1
816.00,c2.out_1,c3.in_0,0
816.00,c1.out_0,c2.in_0,0
816.00,c1.out_0,c2.in_0,0
816.00,c2.out_1,c3.in_0,0
817.00,c2.out_1,c3.in_0,0
817.00,c1.out_0,c2.in_0,0
817.00,c1.out_0,c2.in_0,0
817.00,c2.out_1,c3.in_0,0
818.00,c2.out_1,c3.in_0,0
818.00,c1.out_0,c2.in_0,0
818.00,c1.out_0,c2.in_0,0
818.00,c2.out_1,c3.in_0,0
819.00,c2.out_1,c3.in_0,1
819.00,c1.out_0,c2.in_0,1
819.00,c1.out_0,c2.in_0,1
819.00,c2.out_1,c3.in_0,1
820.00,c2.out_1,c3.in_0,1
820.00,c1.out_0,c2.in_0,1
820.00,c1.out_0,c2.in_0,1
820.00,c2.out_1,c3.in_0,1
821.00,c2.out_1,c3.in_0,1
821.00,c1.out_0,c2.in_0,1
821.00,c1.out_0,c2.in_0,1
821.00,c2.out_1,c3.in_0,1
822.00,c2.out_1,c3.in_0,1
822.00,c1.out_0,c2.in_0,1
822.00,c1.out_0,c2.in_0,1
822.00,c2.out_1,c3.in_0,1
823.00,c2.out_1,c3.in_0,0
823.00,c1.out_0,c2.in_0,0
823.00,c1.out_0,c2.in_0,0
823.00,c2.out_1,c3.in_0,0
824.00,c2.out_1,c3.in_0,0
824.00,c1.out_0,c2.in_0,0
824.00,c1.out_0,c2.in_0,0
824.00,c2.out_1,c3.in_0,0
825.00,c2.out_1,c3.in_0,0
825.00,c1.out_0,c2.in_0,0
825.00,c1.out_0,c2.in_0,0
825.00,c2.out_1,c3.in_0,0
826.00,c2.out_1,c3.in_0,1
826.00,c1.out_0,c2.in_0,1
826.00,c1.out_0,c2.in_0,1
826.00,c2.out_1,c3.in_0,1
827.00,c2.out_1,c3.in_0,1
827.00,c1.out_0,c2.in_0,1
827.00,c1.out_0,c2.in_0,1
827.00,c2.out_1,c3.in_0,1
828.00,c2.out_1,c3.in_0,1
828.00,c1.out_0,c2.in_0,1
828.00,c1.out_0,c2.in_0,1
828.00,c2.out_1,c3.in_0,1
829.00,c2.out_1,c3.in_0,1
829.00,c1.out_0,c2.in_0,1
829.00,c1.out_0,c2.in_0,1
829.00,c2.out_1,c3.in_0,1
830.00,c2.out_1,c3.in_0,0
830.00,c1.out_0,c2.in_0,0
830.00,c1.out_0,c2.in_0,0
830.00,c2.out_1,c3.in_0,0
831.00,c2.out_1,c3.in_0,1
831.00,c1.out_0,c2.in_0,1
831.00,c1.out_0,c2.in_0,1
831.00,c2.out_1,c3.in_0,1
832.00,c2.out_1,c3.in_0,0
832.00,c1.out_0,c2.in_0,0
832.00,c1.out_0,c2.in_0,0
832.00,c2.out_1,c3.in_0,0
833.00,c2.out_1,c3.in_0,0
833.00,c1.out_0,c2.in_0,0
833.00,c1.out_0,c2.in_0,0
833.00,c2.out_1,c3.in_0,0
834.00,c2.out_1,c3.in_0,1
834.00,c1.out_0,c2.in_0,1
834.00,c1.out_0,c2.in_0,1
834.00,c2.out_1,c3.in_0,1
835.00,c2.out_1,c3.in_0,0
835.00,c1.out_0,c2.in_0,0
835.00,c1.out_0,c2.in_0,0
835.00,c2.out_1,c3.in_0,0
836.00,c2.out_1,c3.in_0,0
836.00,c1.out_0,c2.in_0,0
836.00,c1.out_0,c2.in_0,0
836.00,c2.out_1,c3.in_0,0
837.00,c2.out_1,c3.in_0,0
837.00,c1.out_0,c2.in_0,0
837.00,c1.out_0,c2.in_0,0
837.00,c2.out_1,c3.in_0,0
838.00,c2.out_1,c3.in_0,1
838.00,c1.out_0,c2.in_0,1
838.00,c1.out_0,c2.in_0,1
838.00,c2.out_1,c3.in_0,1
839.00,c2.out_1,c3.in_0,1
839.00,c1.out_0,c2.in_0,1
839.00,c1.out_0,c2.in_0,1
839.00,c2.out_1,c3.in_0,1
840.00,c2.out_1,c3.in_0,1
840.00,c1.out_0,c2.in_0,1
840.00,c1.out_0,c2.in_0,1
840.00,c2.out_1,c3.in_0,1
841.00,c2.out_1,c3.in_0,0
841.00,c1.out_0,c2.in_0,0
841.00,c1.out_0,c2.in_0,0
841.00,c2.out_1,c3.in_0,0
842.00,c2.out_1,c3.in_0,0
842.00,c1.out_0,c2.in_0,0
842.00,c1.out_0,c2.in_0,0
842.00,c2.out_1,c3.in_0,0
843.00,c2.out_1,c3.in_0,1
843.00,c1.out_0,c2.in_0,1
843.00,c1.out_0,c2.in_0,1
843.00,c2.out_1,c3.in_0,1
844.00,c2.out_1,c3.in_0,1
844.00,c1.out_0,c2.in_0,1
844.00,c1.out_0,c2.in_0,1
844.00,c2.out_1,c3.in_0,1
845.00,c2.out_1,c3.in_0,0
845.00,c1.out_0,c2.in_0,0
845.00,c1.out_0,c2.in_0,0
845.00,c2.out_1,c3.in_0,0
846.00,c2.out_1,c3.in_0,0
846.00,c1.out_0,c2.in_0,0
846.00,c1.out_0,c2.in_0,0
846.00,c2.out_1,c3.in_0,0
847.00,c2.out_1,c3.in_0,0
847.00,c1.out_0,c2.in_0,0
847.00,c1.out_0,c2.in_0,0
847.00,c2.out_1,c3.in_0,0
848.00,c2.out_1,c3.in_0,0
848.00,c1.out_0,c2.in_0,0
848.00,c1.out_0,c2.in_0,0
848.00,c2.out_1,c3.in_0,0
849.00,c2.out_1,c3.in_0,0
849.00,c1.out_0,c2.in_0,0
849.00,c1.out_0,c2.in_0,0
849.00,c2.out_1,c3.in_0,0
850.00,c2.out_1,c3.in_0,0
850.00,c1.out_0,c2.in_0,0
850.00,c1.out_0,c2.in_0,0
850.00,c2.out_1,c3.in_0,0
851.00,c2.out_1,c3.in_0,1
851.00,c1.out_0,c2.in_0,1
851.00,c1.out_0,c2.in_0,1
851.00,c2.out_1,c3.in_0,1
852.00,c2.out_1,c3.in_0,0
852.00,c1.out_0,c2.in_0,0
852.00,c1.out_0,c2.in_0,0
852.00,c2.out_1,c3.in_0,0
853.00,c2.out_1,c3.in_0,0
853.00,c1.out_0,c2.in_0,0
853.00,c1.out_0,c2.in_0,0
853.00,c2.out_1,c3.in_0,0
854.00,c2.out_1,c3.in_0,0
854.00,c1.out_0,c2.in_0,0
854.00,c1.out_0,c2.in_0,0
854.00,c2.out_1,c3.in_0,0
855.00,c2.out_1,c3.in_0,0
855.00,c1.out_0,c2.in_0,0
855.00,c1.out_0,c2.in_0,0
855.00,c2.out_1,c3.in_0,0
856.00,c2.out_1,c3.in_0,1
856.00,c1.out_0,c2.in_0,1
856.00,c1.out_0,c2.in_0,1
856.00,c2.out_1,c3.in_0,1
857.00,c2.out_1,c3.in_0,0
857.00,c1.out_0,c2.in_0,0
857.00,c1.out_0,c2.in_0,0
857.00,c2.out_1,c3.in_0,0
858.00,c2.out_1,c3.in_0,0
858.00,c1.out_0,c2.in_0,0
858.00,c1.out_0,c2.in_0,0
858.00,c2.out_1,c3.in_0,0
859.00,c2.out_1,c3.in_0,0
859.00,c1.out_0,c2.in_0,0
859.00,c1.out_0,c2.in_0,0
859.00,c2.out_1,c3.in_0,0
860.00,c2.out_1,c3.in_0,1
860.00,c1.out_0,c2.in_0,1
860.00,c1.out_0,c2.in_0,1
860.00,c2.out_1,c3.in_0,1
861.00,c2.out_1,c3.in_0,0
861.00,c1.out_0,c2.in_0,0
861.00,c1.out_0,c2.in_0,0
861.00,c2.out_1,c3.in_0,0
862.00,c2.out_1,c3.in_0,0
862.00,c1.out_0,c2.in_0,0
862.00,c1.out_0,c2.in_0,0
862.00,c2.out_1,c3.in_0,0
863.00,c2.out_1,c3.in_0,1
863.00,c1.out_0,c2.in_0,1
863.00,c1.out_0,c2.in_0,1
863.00,c2.out_1,c3.in_0,1
864.00,c2.out_1,c3.in_0,0
864.00,c1.out_0,c2.in_0,0
864.00,c1.out_0,c2.in_0,0
864.00,c2.out_1,c3.in_0,0
865.00,c2.out_1,c3.in_0,1
865.00,c1.out_0,c2.in_0,1
865.00,c1.out_0,c2.in_0,1
865.00,c2.out_1,c3.in_0,1
866.00,c2.out_1,c3.in_0,0
866.00,c1.out_0,c2.in_0,0
866.00,c1.out_0,c2.in_0,0
866.00,c2.out_1,c3.in_0,0
867.00,c2.out_1,c3.in_0,0
867.00,c1.out_0,c2.in_0,0
867.00,c1.out_0,c2.in_0,0
867.00,c2.out_1,c3.in_0,0
868.00,c2.out_1,c3.in_0,1
868.00,c1.out_0,c2.in_0,1
868.00,c1.out_0,c2.in_0,1
868.00,c2.out_1,c3.in_0,1
869.00,c2.out_1,c3.in_0,0
869.00,c1.out_0,c2.in_0,0
869.00,c1.out_0,c2.in_0,0
869.00,c2.out_1,c3.in_0,0
870.00,c2.out_1,c3.in_0,0
870.00,c1.out_0,c2.in_0,0
870.00,c1.out_0,c2.in_0,0
870.00,c2.out_1,c3.in_0,0
871.00,c2.out_1,c3.in_0,0
871.00,c1.out_0,c2.in_0,0
871.00,c1.out_0,c2.in_0,0
871.00,c2.out_1,c3.in_0,0
872.00,c2.out_1,c3.in_0,1
872.00,c1.out_0,c2.in_0,1
872.00,c1.out_0,c2.in_0,1
872.00,c2.out_1,c3.in_0,1
873.00,c2.out_1,c3.in_0,0
873.00,c1.out_0,c2.in_0,0
873.00,c1.out_0,c2.in_0,0
873.00,c2.out_1,c3.in_0,0
874.00,c2.out_1,c3.in_0,1
874.00,c1.out_0,c2.in_0,1
